   ID | AIRCRAFT | TYPE                 | CATEGORIE       | SOUS-CAT     | CONF OCR  | CLASSIF | FICHIER
 1192 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2012-0236R1_1.pdf
 1200 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2012-0254R1_1.pdf
 1195 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0011_1.pdf
 1199 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0020R2_1.pdf
 1198 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  96.4% |   0.96 | EASA_AD_2013-0022_1.pdf
 1197 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0022_2.pdf
 1196 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0106_1.pdf
 1203 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0122_1.pdf
 1201 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0146_2.pdf
 1204 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0147_1.pdf
 1202 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0148_1.pdf
 1206 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0149_1.pdf
 1207 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0202_1.pdf
 1210 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0203_1.pdf
 1205 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0226_1.pdf
 1208 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0261_1.pdf
 1209 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0277R1_1.pdf
 1211 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0278_1.pdf
 1214 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0283R1_1.pdf
 1213 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0288_1.pdf
 1212 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0302_2.pdf
 1217 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0309_1.pdf
 1215 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2013-0310_1.pdf
 1216 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2014-0011R1_2.pdf
 1218 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2014-0014_1.pdf
 1220 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2014-0025_1.pdf
 1046 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  90.9% |   1.00 | EASA_AD_CF-2013-25_1.pdf
 1219 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_CF-2013-25_1.pdf
 1222 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_EAD_2012-0264-E_2.pdf
 2571 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EI-FDV - A320-214 MSN2158 - AD-Status_20140401.pdf
 1249 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | Eng Repairs - Air Arabia Delivery Check.pdf
 1052 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  85.5% |   0.78 | Engine ADs NA per data Submittals.pdf
 2019 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.54 | ENGINE DATA SUBMITTAL FOR ENGINE SERIAL NUMBER_ 575739.pdf
 2345 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.54 | EO 2014 MSN 2158 & MSN 793.pdf
 2411 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  87.3% |   0.36 | EO ATDAI0524 RAK Airways A320 (A6-RKB,RKC) Livery Scheme_Issue2.pdf
 1382 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  72.6% |   0.78 | ESN 575739 Fan Blade form ones.pdf
 1055 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | F-2004-168.pdf
 1997 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.54 | F14069 ESN 697519 8130.pdf
 2006 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.54 | ILFC ESN 575738 Mini Pack.pdf
 2349 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  87.3% |   0.78 | Interface F Loads RECARO SEATS 392.pdf
 2341 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | LBT Invoice.pdf
 1516 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  83.0% |   0.78 | LH PISTON HEAD NUT PN 114193604 SN B867.pdf
 1515 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  85.0% |   0.78 | LH PISTON HEAD PN 114193603 SN B867.pdf
 2368 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | Modif Cabin NN 2007.pdf
 2670 | TS-INQ   | AD                   | Weight & Balance | Delivery Package | ✅  97.0% |   0.36 | MSN 2158 ~ AFM Weight Limitations.pdf
 2484 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | MSN 2158 ~ Paint WP ~ 09-03-2014.pdf
 1061 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | MSN 2158 ~ Status List of AD ~ RKC.pdf
 1223 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | MSN 2158 AD Status.pdf
 1228 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | MSN 2158 Airframe AD Status.pdf
 1232 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | MSN 2158 E1 AD Status.pdf
 1233 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | MSN 2158 E2 AD Status.pdf
 1056 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  86.0% |   0.78 | MSN 2158~AD Compliance Report at Delivery.pdf
 1059 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  70.7% |   0.78 | MSN 2158~AD Status~Air Arabia~Oct 2011~Final Signed.pdf
 1387 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  66.0% |   0.78 | MSn 2158~Carpet Surging Thread.pdf
 1634 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.90 | PART - E (APU MSN - 0760).pdf
 1624 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | PP + 1286 SO 5354099.pdf
 2307 | TS-INQ   | AD                   | Check A         | Delivery Package | ⚠️  19.4% |   0.78 | RAK AIRWAYS (A6-RKC) 602350.pdf
 2300 | TS-INQ   | AD                   | AD              | Delivery Package | ⚠️  19.4% |   0.78 | RAK AIRWAYS [A6-RKC] 610054.pdf
 2653 | TS-INQ   | AD                   | Structural Repair | Delivery Package | ✅  97.0% |   0.54 | RAS 70553339_003.pdf
 2652 | TS-INQ   | AD                   | Structural Repair | Delivery Package | ✅  97.0% |   0.54 | RAS 70578422_003.pdf
 2648 | TS-INQ   | AD                   | Structural Repair | Delivery Package | ✅  97.0% |   0.36 | RDAS 705070360222011.pdf
 2656 | TS-INQ   | AD                   | Structural Repair | Delivery Package | ✅  97.0% |   0.36 | RDAS 705523850032011.pdf
 2655 | TS-INQ   | AD                   | Structural Repair | Delivery Package | ✅  97.0% |   0.36 | RDAS 705524380032011.pdf
 2657 | TS-INQ   | AD                   | Structural Repair | Delivery Package | ✅  97.0% |   0.36 | RDAS 705524920042011.pdf
 2654 | TS-INQ   | AD                   | Structural Repair | Delivery Package | ✅  83.1% |   0.36 | RDAS 705527600022011.pdf
 2660 | TS-INQ   | AD                   | Structural Repair | Delivery Package | ✅  97.0% |   0.54 | RDAS 705783240032013.pdf
 2659 | TS-INQ   | AD                   | Structural Repair | Delivery Package | ✅  97.0% |   0.36 | RDAS RASBAe10095662009.pdf
 2658 | TS-INQ   | AD                   | Structural Repair | Delivery Package | ✅  97.0% |   0.36 | RDAS RASCASA89272009.pdf
 2664 | TS-INQ   | AD                   | Structural Repair | Delivery Package | ✅  97.0% |   0.54 | RDAS ROHR24972011.pdf
 2666 | TS-INQ   | AD                   | Structural Repair | Delivery Package | ✅  97.0% |   0.54 | RDAS ROHR24982011.pdf
 2479 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.78 | ReadMe.pdf
 1529 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  82.9% |   0.78 | RH PISTON HEAD NUT PN 114193604 SN S9002B1309.pdf
 1532 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  77.4% |   0.78 | RH PISTON HEAD PN 114193603 SN S9002B1309.pdf
 2415 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | SA14-08M-CB(1).pdf
 1221 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | SIL_00_071_031.pdf
 2058 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.72 | Statement corrected.pdf
 1395 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.85 | TRR-3244 25-22-050-2705 TR-1.03 (read only).pdf
 2383 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | TS-INN Agreement For seats replacement.pdf
 2384 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | TS-INQ MSN 2158Reconfiguration cabin 180Y.pdf
 1054 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.6% |   0.78 | US2006-26-01.pdf
 1053 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  91.5% |   0.78 | US2009-11-02.pdf
 1060 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  90.7% |   0.78 | US2009-18-01.pdf
 1058 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  94.1% |   0.78 | US2010-09-14.pdf
 2222 | TS-INQ   | SB                   | SB              | Delivery Package | ⚠️   9.7% |   0.15 | 03_10.pdf
 1651 | TS-INQ   | SB                   | SB              | Delivery Package | ✅  93.2% |   0.65 | A318.A319.A320.A321 SB A320-71-1043 (Intermix configurations) - For Ref Only - UNCONTROLLED COPY.pdf
 1438 | TS-INQ   | SB                   | Check A         | -            | ✅  62.9% |   1.00 | ADSB-ES001019.pdf
 1604 | TS-INQ   | SB                   | SB              | Delivery Package | ✅  97.0% |   0.30 | APU interchangeability.pdf
 2397 | TS-INQ   | SB                   | SB              | Delivery Package | ✅  97.0% |   0.45 | DAS-010-14_Rev.0.pdf
 2400 | TS-INQ   | SB                   | SB              | Delivery Package | ✅  97.0% |   0.45 | EO-010-14_Rev0.pdf
 2489 | TS-INQ   | SB                   | SB              | Delivery Package | ✅  97.0% |   0.65 | From the Air Arabia SB Status.pdf
 2651 | TS-INQ   | SB                   | Structural Repair | Delivery Package | ⚠️  13.9% |   0.15 | MSN 2158 ~ 413 DL ~ 423 DL ~ 22-04-2008.pdf
 2296 | TS-INQ   | SB                   | SB              | Delivery Package | ✅  97.0% |   0.65 | Nouvelair 2158 Estoppel andAcceptance Certificate (21st March)[1] - SB.pdf
 1653 | TS-INQ   | SB                   | SB              | Delivery Package | ✅  93.5% |   0.65 | Rohr SB RA32171-11R1 (Replacement of Aft Eng Mount Bearings) - For Ref Only - UNCONTROLLED COPY.pdf
 2401 | TS-INQ   | SB                   | SB              | Delivery Package | ✅  97.0% |   1.00 | SB-010-14_Rev.0.pdf
 1252 | TS-INQ   | SB                   | SB              | Delivery Package | ✅  78.7% |   0.65 | SB 21-1139.pdf
 1258 | TS-INQ   | SB                   | SB              | Delivery Package | ✅  76.2% |   0.65 | SB 32-1129.pdf
 1254 | TS-INQ   | SB                   | SB              | Delivery Package | ✅  81.7% |   0.65 | SB 32-1158.pdf
 1257 | TS-INQ   | SB                   | SB              | Delivery Package | ✅  76.9% |   0.65 | SB 32-1279.pdf
 1255 | TS-INQ   | SB                   | SB              | Delivery Package | ✅  83.4% |   0.65 | SB 32-1282.pdf
 1259 | TS-INQ   | SB                   | SB              | Delivery Package | ✅  79.2% |   0.65 | SB 32-1390.pdf
 1256 | TS-INQ   | SB                   | SB              | Delivery Package | ✅  61.4% |   0.65 | SB MXH-35-340.pdf
 2562 | TS-INQ   | SB                   | SB              | Delivery Package | ✅  97.0% |   0.95 | SB_00_1013_63.pdf
 1632 | TS-INQ   | SB                   | SB              | Delivery Package | ✅  97.0% |   0.95 | SB_49_1082_15.pdf
 2563 | TS-INQ   | SB                   | SB              | Delivery Package | ✅  97.0% |   0.95 | SB_53_1227_05.pdf
 2100 | TS-INQ   | SB                   | SB              | Delivery Package | ✅  97.0% |   0.95 | SB73-0268_5B.PDF
  876 | TS-INQ   | ATL                  | ATL             | -            | ✅  67.8% |   0.65 | 0003440.pdf
  882 | TS-INQ   | ATL                  | ATL             | -            | ✅  67.6% |   0.65 | 0003442.pdf
  885 | TS-INQ   | ATL                  | ATL             | -            | ✅  61.8% |   0.65 | 0003443.pdf
  890 | TS-INQ   | ATL                  | ATL             | -            | ✅  61.2% |   0.65 | 0003444.pdf
  873 | TS-INQ   | ATL                  | ATL             | -            | ✅  68.1% |   0.65 | 0009682.pdf
  872 | TS-INQ   | ATL                  | ATL             | -            | ✅  72.0% |   0.65 | 0009683.pdf
 2218 | TS-INQ   | ATL                  | ATL             | Delivery Package | ⚠️  32.3% |   0.15 | 03_0.pdf
 2225 | TS-INQ   | ATL                  | ATL             | Delivery Package | ⚠️  32.3% |   0.15 | 03_3.pdf
 2226 | TS-INQ   | ATL                  | ATL             | Delivery Package | ⚠️   9.7% |   0.15 | 03_4.pdf
 2050 | TS-INQ   | ATL                  | ATL             | Delivery Package | ✅  97.0% |   0.30 | Fuel NQ.pdf
  886 | TS-INQ   | ATL                  | ATL             | -            | ✅  71.2% |   0.65 | NQ_0005055.pdf
  884 | TS-INQ   | ATL                  | ATL             | -            | ✅  68.8% |   0.65 | NQ_0005056.pdf
  887 | TS-INQ   | ATL                  | ATL             | -            | ✅  73.9% |   0.65 | NQ_0005057.pdf
  889 | TS-INQ   | ATL                  | ATL             | -            | ✅  68.7% |   0.65 | NQ_0005062.pdf
  888 | TS-INQ   | ATL                  | ATL             | -            | ✅  73.7% |   0.65 | NQ_0005063.pdf
  891 | TS-INQ   | ATL                  | ATL             | -            | ✅  71.0% |   0.65 | NQ_0005066.pdf
  892 | TS-INQ   | ATL                  | ATL             | -            | ✅  69.1% |   0.65 | NQ_0005067.pdf
  893 | TS-INQ   | ATL                  | ATL             | -            | ✅  71.2% |   0.65 | NQ_0005068.pdf
  897 | TS-INQ   | ATL                  | ATL             | -            | ✅  71.0% |   0.65 | NQ_0005069.pdf
  894 | TS-INQ   | ATL                  | ATL             | -            | ⚠️  52.9% |   0.65 | NQ_0005074.pdf
  895 | TS-INQ   | ATL                  | ATL             | -            | ⚠️  53.6% |   0.65 | NQ_0005075.pdf
  874 | TS-INQ   | ATL                  | ATL             | -            | ⚠️  48.4% |   0.65 | NQ_0009692.pdf
  875 | TS-INQ   | ATL                  | ATL             | -            | ⚠️  50.6% |   0.65 | NQ_0009693.pdf
  879 | TS-INQ   | ATL                  | ATL             | -            | ✅  65.3% |   0.65 | NQ_0009694.pdf
